order_id,customer_id,order_date,channel,status,discount_pct
202,67,2026-02-24 19:00:00,organic,completed,0
203,67,2026-02-28 13:00:00,instagram_ads,completed,0
204,67,2026-03-11 16:00:00,email,completed,0
205,67,2026-03-22 14:00:00,instagram_ads,completed,0
206,67,2026-03-23 11:00:00,organic,completed,0
207,67,2026-04-12 13:00:00,email,completed,0
208,67,2026-04-13 17:00:00,email,completed,0
209,67,2026-04-26 12:00:00,instagram_ads,completed,0
210,67,2026-05-06 13:00:00,email,completed,0
211,67,2026-05-14 10:00:00,instagram_ads,completed,0
212,67,2026-06-06 13:00:00,google_ads,completed,0
213,67,2026-06-05 11:00:00,referral,abandoned_cart,0
214,67,2026-06-23 21:00:00,referral,completed,0
215,67,2026-07-02 12:00:00,email,completed,0
216,67,2026-07-04 12:00:00,google_ads,completed,0
217,67,2026-07-15 16:00:00,instagram_ads,completed,0
218,67,2026-08-28 21:00:00,organic,abandoned_cart,10
219,67,2026-08-23 13:00:00,email,completed,0
220,67,2026-08-26 11:00:00,referral,completed,0
221,67,2026-09-11 19:00:00,referral,completed,0
222,67,2026-09-14 08:00:00,instagram_ads,abandoned_cart,0
223,68,2026-05-19 18:00:00,email,completed,0
224,68,2026-05-26 20:00:00,google_ads,completed,20
225,68,2026-05-19 08:00:00,organic,completed,0
226,68,2026-06-26 16:00:00,instagram_ads,abandoned_cart,0
227,68,2026-06-18 17:00:00,google_ads,abandoned_cart,0
228,68,2026-07-21 20:00:00,instagram_ads,completed,0
229,68,2026-07-23 10:00:00,google_ads,completed,0
230,68,2026-08-09 09:00:00,instagram_ads,abandoned_cart,0
231,68,2026-08-21 12:00:00,email,completed,0
232,68,2026-08-04 08:00:00,referral,completed,0
233,68,2026-09-01 08:00:00,email,completed,0
234,68,2026-09-08 14:00:00,organic,completed,15
235,68,2026-09-05 18:00:00,referral,completed,0
236,69,2026-01-20 18:00:00,organic,completed,0
237,69,2026-02-12 14:00:00,google_ads,completed,0
238,69,2026-05-25 19:00:00,google_ads,completed,10
239,69,2026-06-21 08:00:00,instagram_ads,completed,0
240,71,2026-08-28 21:00:00,instagram_ads,completed,0
241,71,2026-08-01 12:00:00,email,abandoned_cart,0
242,71,2026-08-25 14:00:00,referral,completed,0
243,71,2026-08-10 09:00:00,instagram_ads,completed,0
244,71,2026-09-10 19:00:00,instagram_ads,abandoned_cart,0
245,71,2026-09-03 14:00:00,organic,completed,0
246,72,2025-12-12 10:00:00,organic,abandoned_cart,0
247,72,2025-12-26 14:00:00,referral,completed,0
248,72,2025-12-15 16:00:00,referral,completed,0
249,72,2025-12-09 20:00:00,organic,completed,0
250,72,2025-12-01 08:00:00,organic,completed,0
251,72,2026-01-18 20:00:00,email,completed,0
252,72,2026-01-14 19:00:00,referral,completed,0
253,72,2026-02-06 11:00:00,email,abandoned_cart,0
254,72,2026-02-28 12:00:00,organic,completed,0
255,72,2026-03-24 17:00:00,email,completed,0
256,72,2026-03-25 20:00:00,email,completed,0
257,72,2026-03-18 13:00:00,organic,completed,0
258,72,2026-03-28 19:00:00,referral,completed,0
259,72,2026-04-05 19:00:00,instagram_ads,completed,0
260,72,2026-04-03 17:00:00,email,completed,10
261,72,2026-05-08 12:00:00,email,completed,0
262,72,2026-05-08 09:00:00,referral,completed,0
263,72,2026-05-04 10:00:00,organic,completed,0
264,72,2026-06-09 21:00:00,google_ads,completed,0
265,72,2026-06-27 21:00:00,instagram_ads,completed,0
266,72,2026-06-22 12:00:00,organic,abandoned_cart,0
267,72,2026-06-08 09:00:00,instagram_ads,completed,0
268,72,2026-06-02 21:00:00,instagram_ads,completed,0
269,72,2026-07-19 17:00:00,organic,completed,0
270,72,2026-07-21 15:00:00,google_ads,completed,0
271,72,2026-08-02 10:00:00,email,completed,0
272,72,2026-08-06 13:00:00,google_ads,completed,0
273,72,2026-08-20 11:00:00,referral,completed,0
274,72,2026-08-05 14:00:00,referral,abandoned_cart,0
275,72,2026-09-13 20:00:00,email,completed,0
276,72,2026-09-13 12:00:00,instagram_ads,completed,0
277,75,2026-08-12 21:00:00,instagram_ads,completed,0
278,76,2026-01-02 11:00:00,email,completed,0
279,76,2026-01-20 11:00:00,instagram_ads,completed,0
280,76,2026-02-25 09:00:00,organic,abandoned_cart,0
281,76,2026-02-19 09:00:00,instagram_ads,completed,0
282,76,2026-02-06 19:00:00,referral,completed,0
283,76,2026-03-13 12:00:00,instagram_ads,completed,0
284,76,2026-03-19 14:00:00,referral,completed,0
285,76,2026-03-20 13:00:00,instagram_ads,abandoned_cart,0
286,76,2026-04-11 19:00:00,google_ads,completed,10
287,76,2026-04-22 18:00:00,organic,completed,0
288,76,2026-04-03 13:00:00,organic,completed,0
289,76,2026-05-24 14:00:00,email,abandoned_cart,0
290,76,2026-05-27 15:00:00,instagram_ads,completed,0
291,76,2026-05-26 21:00:00,google_ads,completed,10
292,76,2026-05-06 14:00:00,organic,completed,0
293,76,2026-05-23 08:00:00,referral,completed,0
294,76,2026-06-07 14:00:00,referral,completed,0
295,76,2026-06-08 09:00:00,email,completed,10
296,76,2026-06-01 14:00:00,referral,completed,15
297,76,2026-07-06 18:00:00,organic,completed,0
298,76,2026-07-22 12:00:00,instagram_ads,completed,15
299,76,2026-08-15 15:00:00,referral,completed,0
300,76,2026-08-25 19:00:00,google_ads,completed,0
301,76,2026-08-27 14:00:00,referral,completed,0
302,76,2026-09-13 21:00:00,referral,completed,0
303,76,2026-09-06 10:00:00,instagram_ads,completed,0
304,78,2026-08-24 20:00:00,email,completed,20
305,79,2026-03-05 10:00:00,organic,completed,0
306,80,2026-08-14 12:00:00,referral,completed,0
307,81,2026-02-11 19:00:00,google_ads,completed,0
308,81,2026-08-09 21:00:00,organic,completed,0
309,82,2025-12-24 15:00:00,organic,abandoned_cart,0
310,82,2025-12-23 16:00:00,referral,completed,0
311,82,2025-12-07 21:00:00,organic,completed,0
312,82,2025-12-09 13:00:00,organic,completed,0
313,82,2025-12-12 15:00:00,email,completed,0
314,82,2025-12-24 21:00:00,email,completed,0
315,82,2025-12-28 17:00:00,instagram_ads,completed,0
316,82,2025-12-09 18:00:00,organic,completed,0
317,82,2025-12-26 08:00:00,google_ads,completed,0
318,82,2026-01-09 11:00:00,referral,completed,0
319,82,2026-01-22 21:00:00,referral,completed,0
320,82,2026-01-16 09:00:00,google_ads,completed,0
321,82,2026-01-21 12:00:00,instagram_ads,completed,0
322,82,2026-02-22 13:00:00,email,completed,0
323,82,2026-02-13 19:00:00,referral,completed,10
324,82,2026-02-22 16:00:00,google_ads,completed,0
325,82,2026-02-06 12:00:00,google_ads,completed,20
326,82,2026-03-08 13:00:00,email,abandoned_cart,0
327,82,2026-03-10 15:00:00,referral,completed,0
328,82,2026-04-17 09:00:00,google_ads,completed,0
329,82,2026-04-11 14:00:00,email,abandoned_cart,0
330,82,2026-04-06 20:00:00,instagram_ads,completed,15
331,82,2026-05-09 11:00:00,instagram_ads,completed,0
332,82,2026-05-21 14:00:00,email,abandoned_cart,0
333,82,2026-05-18 11:00:00,google_ads,abandoned_cart,0
334,82,2026-05-01 18:00:00,google_ads,completed,0
335,82,2026-05-17 17:00:00,organic,completed,0
336,82,2026-06-14 18:00:00,email,completed,0
337,82,2026-06-01 11:00:00,instagram_ads,abandoned_cart,0
338,82,2026-06-17 10:00:00,organic,completed,0
339,82,2026-06-02 17:00:00,organic,completed,0
340,82,2026-07-14 15:00:00,email,completed,0
341,82,2026-07-22 18:00:00,organic,completed,20
342,82,2026-08-14 21:00:00,referral,completed,0
343,82,2026-08-04 20:00:00,instagram_ads,completed,0
344,82,2026-09-10 10:00:00,instagram_ads,completed,20
345,82,2026-09-04 21:00:00,organic,completed,0
346,82,2026-09-09 18:00:00,google_ads,abandoned_cart,0
347,83,2026-04-26 18:00:00,organic,completed,0
348,84,2026-08-15 17:00:00,google_ads,completed,0
349,84,2026-08-13 15:00:00,email,completed,0
350,84,2026-08-23 19:00:00,instagram_ads,abandoned_cart,10
351,84,2026-09-06 17:00:00,organic,completed,0
352,84,2026-09-04 14:00:00,google_ads,completed,0
353,84,2026-09-17 20:00:00,instagram_ads,completed,0
354,88,2026-08-05 21:00:00,referral,abandoned_cart,0
355,90,2026-06-08 13:00:00,instagram_ads,completed,0
356,90,2026-07-26 17:00:00,email,abandoned_cart,0
357,91,2026-05-14 08:00:00,organic,completed,0
358,92,2026-07-27 08:00:00,google_ads,completed,0
359,92,2026-08-04 09:00:00,google_ads,completed,0
360,93,2025-11-07 09:00:00,email,completed,0
361,93,2025-11-04 20:00:00,referral,abandoned_cart,0
362,93,2025-11-15 18:00:00,email,completed,0
363,93,2025-11-24 08:00:00,referral,completed,0
364,93,2025-11-06 19:00:00,referral,completed,0
365,93,2026-01-09 14:00:00,email,abandoned_cart,0
366,93,2026-01-20 19:00:00,referral,completed,0
367,93,2026-01-21 11:00:00,google_ads,completed,0
368,93,2026-05-17 16:00:00,organic,completed,0
369,93,2026-05-19 18:00:00,referral,completed,0
370,93,2026-05-04 08:00:00,organic,completed,0
371,93,2026-06-22 12:00:00,google_ads,completed,0
372,93,2026-06-12 21:00:00,referral,completed,0
373,93,2026-06-18 14:00:00,google_ads,completed,0
374,93,2026-06-13 14:00:00,google_ads,abandoned_cart,0
375,93,2026-07-07 17:00:00,email,abandoned_cart,0
376,93,2026-07-23 18:00:00,referral,completed,0
377,93,2026-07-10 15:00:00,instagram_ads,completed,0
378,93,2026-09-13 08:00:00,instagram_ads,completed,0
379,93,2026-09-01 13:00:00,organic,abandoned_cart,0
380,95,2026-06-17 11:00:00,referral,completed,0
381,96,2026-05-11 13:00:00,referral,abandoned_cart,0
382,96,2026-06-15 11:00:00,referral,completed,0
383,96,2026-07-13 20:00:00,referral,completed,0
384,96,2026-08-16 08:00:00,google_ads,completed,0
385,100,2026-07-02 09:00:00,google_ads,completed,20
386,101,2026-07-15 18:00:00,email,completed,0
387,103,2026-08-20 09:00:00,email,abandoned_cart,0
388,103,2026-08-18 11:00:00,referral,completed,0
389,103,2026-08-22 20:00:00,organic,completed,0
390,103,2026-09-19 17:00:00,organic,completed,0
391,105,2026-04-28 20:00:00,email,abandoned_cart,0
392,105,2026-04-22 09:00:00,referral,completed,0
393,105,2026-05-04 12:00:00,google_ads,abandoned_cart,0
394,105,2026-05-10 19:00:00,google_ads,completed,0
395,105,2026-05-11 11:00:00,email,completed,0
396,105,2026-06-16 15:00:00,email,completed,0
397,105,2026-06-21 17:00:00,instagram_ads,completed,20
398,105,2026-06-21 09:00:00,referral,abandoned_cart,0
399,105,2026-06-19 14:00:00,organic,completed,0
400,105,2026-07-12 14:00:00,google_ads,completed,0
401,105,2026-07-17 09:00:00,instagram_ads,completed,0
402,105,2026-08-06 10:00:00,instagram_ads,completed,0
403,105,2026-08-08 09:00:00,instagram_ads,completed,0
404,105,2026-08-02 08:00:00,referral,completed,0
405,105,2026-08-18 17:00:00,google_ads,completed,0
406,105,2026-09-13 11:00:00,google_ads,completed,0
407,105,2026-09-05 15:00:00,google_ads,completed,0
408,105,2026-09-06 13:00:00,instagram_ads,completed,0
409,108,2026-07-03 11:00:00,email,abandoned_cart,0
410,109,2026-06-15 17:00:00,email,completed,0
411,109,2026-08-27 10:00:00,referral,completed,0
412,110,2026-03-12 21:00:00,instagram_ads,completed,15
413,110,2026-03-19 09:00:00,instagram_ads,completed,0
414,110,2026-03-20 16:00:00,organic,completed,0
415,110,2026-03-01 14:00:00,google_ads,completed,0
416,110,2026-03-21 17:00:00,email,abandoned_cart,0
417,110,2026-04-25 11:00:00,email,completed,0
418,110,2026-04-18 15:00:00,google_ads,completed,0
419,110,2026-04-24 11:00:00,instagram_ads,completed,0
420,110,2026-04-17 14:00:00,referral,completed,0
421,110,2026-04-13 18:00:00,instagram_ads,completed,15
422,110,2026-05-03 17:00:00,email,completed,20
423,110,2026-05-25 21:00:00,organic,completed,0
424,110,2026-05-10 11:00:00,referral,completed,20
425,110,2026-05-22 08:00:00,instagram_ads,completed,0
426,110,2026-06-12 18:00:00,referral,completed,0
427,110,2026-06-23 09:00:00,referral,completed,0
428,110,2026-06-20 11:00:00,organic,completed,0
429,110,2026-06-04 16:00:00,organic,completed,20
430,110,2026-06-23 15:00:00,instagram_ads,completed,0
431,110,2026-07-16 09:00:00,instagram_ads,completed,0
432,110,2026-07-12 16:00:00,google_ads,completed,0
433,110,2026-08-22 19:00:00,instagram_ads,completed,0
434,110,2026-08-09 10:00:00,instagram_ads,completed,0
435,110,2026-08-08 21:00:00,instagram_ads,completed,0
436,110,2026-08-03 18:00:00,organic,completed,0
437,111,2026-09-19 21:00:00,referral,completed,0
438,112,2026-05-18 08:00:00,instagram_ads,completed,0
439,112,2026-08-23 08:00:00,referral,completed,10
440,113,2026-08-16 17:00:00,email,completed,0
441,114,2026-04-06 17:00:00,instagram_ads,completed,10
442,114,2026-05-07 10:00:00,email,completed,0
443,114,2026-06-16 10:00:00,referral,completed,0
444,116,2026-06-27 18:00:00,google_ads,completed,15
445,116,2026-07-01 14:00:00,referral,abandoned_cart,10
446,116,2026-08-22 16:00:00,organic,completed,0
447,117,2026-05-21 17:00:00,organic,completed,0
448,117,2026-08-08 13:00:00,google_ads,completed,0
449,121,2026-01-04 09:00:00,referral,abandoned_cart,10
450,122,2026-02-20 10:00:00,email,abandoned_cart,15
451,124,2026-09-15 21:00:00,email,completed,0
452,125,2026-08-21 19:00:00,referral,completed,0
453,126,2026-03-10 13:00:00,organic,completed,0
454,127,2026-08-25 15:00:00,google_ads,completed,0
455,127,2026-09-07 14:00:00,instagram_ads,completed,0
456,129,2026-07-10 18:00:00,email,completed,0
457,130,2025-11-09 19:00:00,organic,completed,0
458,130,2025-11-01 10:00:00,instagram_ads,completed,0
459,131,2026-06-12 15:00:00,organic,completed,0
460,131,2026-07-03 16:00:00,google_ads,completed,0
461,131,2026-08-25 15:00:00,instagram_ads,abandoned_cart,0
462,133,2026-09-07 13:00:00,instagram_ads,abandoned_cart,0
463,134,2026-09-01 10:00:00,email,completed,0
464,135,2026-07-03 18:00:00,organic,abandoned_cart,0
465,137,2026-02-09 08:00:00,google_ads,completed,0
466,137,2026-02-12 13:00:00,referral,completed,0
467,137,2026-02-05 15:00:00,google_ads,completed,0
468,137,2026-03-01 17:00:00,instagram_ads,completed,0
469,137,2026-03-18 21:00:00,email,completed,0
470,137,2026-03-11 14:00:00,referral,completed,0
471,137,2026-04-06 21:00:00,instagram_ads,completed,10
472,137,2026-04-21 21:00:00,referral,completed,0
473,137,2026-04-20 19:00:00,instagram_ads,abandoned_cart,20
474,137,2026-05-18 19:00:00,google_ads,completed,0
475,137,2026-05-09 16:00:00,google_ads,completed,10
476,137,2026-05-04 19:00:00,instagram_ads,completed,0
477,137,2026-05-06 16:00:00,organic,completed,0
478,137,2026-06-04 10:00:00,referral,completed,0
479,137,2026-06-20 15:00:00,referral,abandoned_cart,0
480,137,2026-06-14 21:00:00,referral,completed,0
481,137,2026-06-24 12:00:00,email,completed,0
482,137,2026-06-02 12:00:00,google_ads,completed,0
483,137,2026-07-07 21:00:00,google_ads,completed,0
484,137,2026-07-15 13:00:00,referral,completed,0
485,137,2026-08-03 17:00:00,organic,abandoned_cart,0
486,137,2026-08-27 19:00:00,organic,completed,0
487,137,2026-08-13 09:00:00,google_ads,abandoned_cart,0
488,137,2026-09-01 18:00:00,google_ads,completed,0
489,138,2026-03-15 20:00:00,instagram_ads,completed,0
490,138,2026-06-03 15:00:00,email,completed,0
491,138,2026-07-25 19:00:00,referral,completed,10
492,139,2026-04-11 18:00:00,email,completed,0
493,139,2026-04-12 17:00:00,instagram_ads,completed,0
494,139,2026-04-05 15:00:00,instagram_ads,completed,20
495,139,2026-04-04 19:00:00,instagram_ads,abandoned_cart,15
496,139,2026-04-23 20:00:00,organic,completed,0
497,139,2026-05-07 16:00:00,email,completed,0
498,139,2026-05-22 08:00:00,referral,abandoned_cart,0
499,139,2026-05-06 08:00:00,referral,completed,0
500,139,2026-06-03 14:00:00,google_ads,completed,0
501,139,2026-06-10 21:00:00,email,completed,0
502,139,2026-07-28 17:00:00,referral,completed,0
503,139,2026-07-08 16:00:00,instagram_ads,completed,0
504,139,2026-07-22 13:00:00,referral,completed,0
505,139,2026-07-13 21:00:00,google_ads,abandoned_cart,0
506,139,2026-08-22 10:00:00,referral,completed,20
507,139,2026-08-19 10:00:00,referral,completed,0
508,139,2026-08-07 18:00:00,instagram_ads,completed,0
509,139,2026-08-23 16:00:00,instagram_ads,completed,0
510,139,2026-09-06 13:00:00,organic,completed,0
511,139,2026-09-15 19:00:00,google_ads,abandoned_cart,0
512,140,2026-04-20 17:00:00,instagram_ads,completed,0
513,141,2026-07-06 21:00:00,instagram_ads,completed,0
514,141,2026-08-25 08:00:00,instagram_ads,abandoned_cart,0
515,142,2026-05-14 14:00:00,email,completed,0
516,142,2026-05-19 17:00:00,organic,completed,0
517,142,2026-05-15 21:00:00,instagram_ads,abandoned_cart,0
518,142,2026-06-07 12:00:00,google_ads,abandoned_cart,0
519,142,2026-06-02 19:00:00,email,completed,0
